date,score,media_weight
2017-03-12,0.0,0.0
2017-03-13,0.0,0.0
2017-03-14,1.0,0.9028312788906009
2017-03-15,0.0,0.0
2017-03-16,1.0,2.0294508261387607
2017-03-17,1.0,1.0414738011479354
2017-03-18,0.0,0.0
2017-03-19,1.0,0.8345210653055344
2017-03-20,0.0,0.0
2017-03-21,1.0,3.852502569958789
2017-03-22,-1.0,-2.4023125996810206
2017-03-23,0.0,0.0
2017-03-24,0.0,0.0
2017-03-25,-1.0,-0.9861234655755204
2017-03-26,1.0,1.009126009126009
2017-03-27,1.0,0.8817913024553605
2017-03-28,0.0,0.0
2017-03-29,1.0,0.9028312788906009
2017-03-30,0.0,0.0
2017-03-31,1.0,0.8345210653055344
2017-04-01,1.0,3.1392348408717625
2017-04-02,1.0,1.8759948664534698
2017-04-03,1.0,0.6448091404243494
2017-04-04,1.0,4.138970662389989
2017-04-05,1.0,2.8459604939868095
2017-04-06,0.0,-0.3250408489815272
2017-04-07,1.0,1.0463169642857142
2017-04-08,0.0,0.0
2017-04-09,0.0,0.0
2017-04-10,1.0,1.0026536083011046
2017-04-11,1.0,2.1714139374063786
2017-04-12,1.0,4.950240082750449
2017-04-13,0.0,0.0
2017-04-14,1.0,2.5624832218938867
2017-04-15,0.0,0.0
2017-04-16,0.0,0.0
2017-04-17,0.0,0.0
2017-04-18,1.0,0.8345210653055344
2017-04-19,1.0,11.528861581597187
2017-04-20,1.0,4.137953543632902
2017-04-21,0.0,0.09826071655899238
2017-04-22,1.0,1.6690421306110688
2017-04-23,0.0,0.0
2017-04-24,1.0,2.0226382365680173
2017-04-25,1.0,2.082947602295871
2017-04-26,0.0,0.17985702068178366
2017-04-27,1.0,3.0371492958942907
2017-04-28,1.0,1.0414738011479354
2017-04-29,0.0,0.0
2017-04-30,0.0,0.0
2017-05-01,1.0,2.9254695154586186
2017-05-02,1.0,1.0414738011479354
2017-05-03,0.0,0.0
2017-05-04,1.0,1.194929760833226
2017-05-05,1.0,1.8807429948342316
2017-05-06,-1.0,-1.0364262930052406
2017-05-07,0.0,0.0
2017-05-08,0.0,0.0
2017-05-09,0.0,0.0
2017-05-10,0.0,0.0
2017-05-11,0.0,0.0
2017-05-12,0.0,-0.9355590062111803
2017-05-13,1.0,1.0414738011479354
2017-05-14,0.0,0.0
2017-05-15,1.0,1.194929760833226
2017-05-16,1.0,0.9028312788906009
2017-05-17,1.0,3.7935825439815054
2017-05-18,1.0,3.9934714525442794
2017-05-19,1.0,0.9343433947160381
2017-05-20,0.0,0.0
2017-05-21,0.0,0.0
2017-05-22,0.0,-0.2512976228941579
2017-05-23,1.0,2.9857788811864716
2017-05-24,1.0,0.8277084757347914
2017-05-25,1.0,2.0226382365680173
2017-05-26,0.0,0.0
2017-05-27,0.0,0.0
2017-05-28,0.0,0.0
2017-05-29,0.0,0.0
2017-05-30,1.0,2.7084938366718028
2017-05-31,0.0,0.0
2017-06-01,-1.0,-0.8984614631599558
2017-06-02,0.0,0.0
2017-06-03,0.0,0.0
2017-06-04,0.0,0.0
2017-06-05,0.0,0.0
2017-06-06,0.0,0.0
2017-06-07,0.0,0.0
2017-06-08,0.0,0.0
2017-06-09,0.0,0.0
2017-06-10,0.0,0.0
2017-06-11,0.0,0.0
2017-06-12,0.0,0.0
2017-06-13,0.0,0.0
2017-06-14,0.0,0.0
2017-06-15,1.0,1.7279621565883523
2017-06-16,0.0,0.0
2017-06-17,0.0,0.0
2017-06-18,0.0,0.0
2017-06-19,1.0,1.0414738011479354
2017-06-20,1.0,0.8345210653055344
2017-06-21,0.0,0.0
2017-06-22,0.0,0.0
2017-06-23,0.0,0.0
2017-06-24,0.0,0.0
2017-06-25,0.0,0.0
2017-06-26,1.0,0.9028312788906009
2017-06-27,-1.0,-0.8984614631599558
2017-06-28,1.0,0.9028312788906009
2017-06-29,0.0,0.0
2017-06-30,0.0,0.0
2017-07-01,0.0,0.0
2017-07-02,0.0,0.0
2017-07-03,1.0,2.097761039723827
2017-07-04,0.0,0.0
2017-07-05,0.0,0.0
2017-07-06,1.0,0.9028312788906009
